466	141.65
467	141.67
468	141.71
469	141.84
470	141.76
471	141.83
472	141.98
473	142.15
474	142.14
475	142.2
476	142.24
477	142.34
478	142.27
479	142.31
480	142.44
481	142.41
482	142.6
483	142.66
484	142.67
485	142.88
486	142.9
487	142.95
488	142.88
489	143.03
490	143.06
491	143.15
492	143.2
493	143.17
494	143.34
495	143.36
496	143.38
497	143.55
498	143.47
499	143.6
500	143.91
501	143.74
502	143.76
503	143.84
504	143.91
505	144.02
506	144.08
507	143.98
508	144.17
509	144.17
510	144.2
511	144.32
512	144.32
513	144.41
514	144.44
515	144.51
516	144.56
517	144.65
518	144.65
519	144.8
520	144.72
521	144.78
522	144.9
523	144.91
524	144.96
525	145.02
526	145.09
527	145.11
528	145.25
529	145.34
530	145.36
531	145.32
532	145.43
533	145.45
534	145.55
535	145.6
536	145.62
537	145.73
538	145.75
539	145.86
540	145.85
541	145.9
542	145.89
543	145.94
544	146.11
545	146.14
546	146.19
547	146.25
548	146.3
549	146.39
550	146.39
551	146.43
552	146.49
553	146.49
554	146.59
555	146.74
556	146.67
557	146.65
558	146.73
559	146.95
560	146.94
561	146.97
562	146.98
563	147.1
564	147.16
565	147.12
566	147.19
567	147.25
568	147.24
569	147.28
570	147.37
571	147.44
572	147.51
573	147.54
574	147.61
575	147.7
576	147.74
577	147.71
578	147.77
579	147.8
580	147.87
581	147.95
582	147.96
583	148.12
584	148.11
585	148.17
586	148.19
587	148.25
588	148.24
589	148.3
590	148.39
591	148.37
592	148.53
593	148.67
594	148.49
595	148.54
596	148.63
597	148.69
598	148.73
599	148.81
600	148.85
601	148.83
602	148.8
603	148.94
604	148.97
605	149.06
606	149.04
607	149.16
608	149.14
609	149.34
610	149.22
611	149.32
612	149.3
613	149.42
614	149.44
615	149.5
616	149.52
617	149.64
618	149.63
619	149.72
620	149.74
621	149.84
622	149.83
623	149.75
624	149.83
625	149.93
626	150.1
627	150.14
628	150.04
629	150.14
630	150.21
631	150.26
632	150.25
633	150.29
634	150.35
635	150.41
636	150.36
637	150.43
638	150.47
639	150.51
640	150.54
641	150.65
642	150.69
643	150.67
644	150.74
645	150.7
646	150.74
647	150.94
648	150.98
649	150.95
650	151.02
651	151.05
652	151.09
653	151.2
654	151.25
655	151.26
656	151.3
657	151.25
658	151.42
659	151.37
660	151.41
661	151.62
662	151.45
663	151.55
664	151.61
665	151.71
666	151.8
667	151.72
668	151.79
669	151.72
670	151.97
671	152.0
672	152.03
673	151.87
674	152.01
675	152.01
676	152.09
677	152.09
678	152.16
679	152.18
680	152.2
681	152.25
682	152.21
683	152.29
684	152.33
685	152.43
686	152.43
687	152.4
688	152.33
689	152.53
690	152.48
691	152.64
692	152.57
693	152.72
694	152.72
695	152.75
696	152.77
697	152.83
698	152.83
699	152.94
700	152.87
701	152.94
702	153.0
703	153.09
704	153.09
705	153.16
706	153.09
707	153.13
708	153.23
709	153.25
710	153.32
711	153.35
712	153.44
713	153.45
714	153.57
715	153.61
716	153.65
717	153.48
718	153.59
719	153.64
720	153.7
721	153.75
722	153.73
723	153.84
724	153.9
725	153.95
726	153.88
727	153.9
728	153.98
729	154.1
730	154.2
731	154.21
732	154.22
733	154.16
734	154.13
735	154.25
736	154.28
737	154.36
738	154.41
739	154.4
740	154.47
741	154.44
742	154.55
743	154.5
