83.13,85.53,115.97,114.12,99.6875,63.35936249999213,16:02:20
83.31,85.72,116.26,114.26,99.8875,63.89004410000052,16:02:21
83.4,85.83,116.4,114.55,100.045,64.41994530000375,16:02:21
83.6,85.94,116.55,114.69,100.195,64.948083700001,16:02:22
83.54,86.01,116.69,114.79,100.25750000000001,65.48207719999482,16:02:22
83.64,86.11,116.85,114.92,100.38000000000001,66.01200479999534,16:02:23
83.87,86.36,117.04,115.1,100.5925,66.54138539999258,16:02:23
83.98,86.49,117.32,115.34,100.7825,67.07088410000142,16:02:24
84.05,86.59,117.48,115.47,100.89750000000001,67.6002518000023,16:02:24
84.25,86.8,117.78,115.58,101.1025,68.12995649999357,16:02:25
84.34,86.91,117.91,115.83,101.24749999999999,68.65740589999768,16:02:25
84.37,86.86,117.89,115.79,101.2275,69.18396339999163,16:02:26
84.48,87.09,118.18,115.9,101.4125,69.69403329999477,16:02:26
84.7,87.33,118.46,116.29,101.69500000000001,70.20608089999587,16:02:27
84.91,87.43,118.61,116.4,101.8375,70.7330021999951,16:02:28
84.99,87.65,118.89,116.63,102.03999999999999,71.26223559999198,16:02:28
85.09,87.75,119.03,116.74,102.1525,71.79083990000072,16:02:29
85.29,87.88,119.19,116.88,102.31,72.30405209999299,16:02:29
85.38,88.08,119.47,117.08,102.50249999999998,72.81431580000208,16:02:30
85.46,88.16,119.58,117.16,102.59,73.34193339999183,16:02:30
85.62,88.38,119.71,117.28,102.7475,73.87034660000063,16:02:31
85.77,88.53,120.05,117.54,102.97250000000001,74.39996039999824,16:02:31
85.86,88.65,120.17,117.62,103.075,74.92896469999687,16:02:32
85.98,88.78,120.24,117.65,103.1625,75.44004639999184,16:02:32
86.08,88.89,120.53,117.84,103.33500000000001,75.94894729999942,16:02:33
86.29,89.12,120.79,118.08,103.57000000000001,76.4788733000023,16:02:33
86.48,89.33,121.07,118.17,103.7625,77.00890440000512,16:02:34
86.85,89.72,121.5,118.64,104.1775,77.53834250000364,16:02:34
87.05,89.82,121.63,118.74,104.31,78.06989810000232,16:02:35
86.94,89.85,121.7,118.64,104.2825,78.58091920000152,16:02:35
87.04,89.94,121.84,118.83,104.41250000000001,79.09087179999915,16:02:36
87.28,90.08,122.01,118.97,104.58500000000001,79.62437809999392,16:02:36
87.36,90.28,122.3,119.15,104.77250000000001,80.15278459999536,16:02:37
87.2,90.1,122.16,118.96,104.605,80.68274689999816,16:02:37
87.39,90.28,122.3,119.05,104.75500000000001,81.21294169999601,16:02:38
87.5,90.38,122.56,119.24,104.92,81.74296279999544,16:02:39
87.57,90.48,122.7,119.33,105.02,82.2728347999946,16:02:39
87.77,90.69,122.96,119.42,105.21,82.80274199999985,16:02:40
87.85,90.77,123.08,119.57,105.3175,83.33575309999287,16:02:40
88.04,90.88,123.21,119.65,105.445,83.86608579999302,16:02:41
88.2,91.15,123.52,119.87,105.685,84.39620639999339,16:02:41
88.29,91.26,123.66,119.95,105.79,84.92612619999272,16:02:42
88.84,91.71,124.17,120.4,106.28,85.43538549999357,16:02:42
88.93,91.92,124.42,120.56,106.45750000000001,85.95231449999847,16:02:43
88.71,91.72,124.22,120.32,106.24249999999999,86.47885669999232,16:02:43
88.91,91.95,124.35,120.41,106.405,87.00896930000454,16:02:44
88.95,91.98,124.55,120.51,106.4975,87.53799169999547,16:02:44
89.03,92.08,124.67,120.57,106.5875,88.06756919999316,16:02:45
89.23,92.28,124.93,120.65,106.77250000000001,88.59817209999892,16:02:45
89.32,92.4,125.06,120.8,106.895,89.12802439999359,16:02:46
89.51,92.5,125.19,120.87,107.0175,89.65824479999719,16:02:46
89.93,93.04,125.8,121.36,107.53250000000001,90.18292949999159,16:02:47
90.03,93.16,125.92,121.44,107.6375,90.72198210000352,16:02:48
90.04,93.19,125.88,121.35,107.61500000000001,91.25024700000358,16:02:48
90.11,93.29,126.13,121.49,107.755,91.78026919999684,16:02:49
90.21,93.41,126.25,121.55,107.855,92.31020409999473,16:02:49
90.36,93.6,126.5,121.62,108.02,92.84030729999358,16:02:50
90.45,93.72,126.63,121.77,108.1425,93.3700472000055,16:02:50
90.6,93.82,126.75,121.82,108.24749999999999,93.89809519999835,16:02:51
90.62,93.95,126.91,121.82,108.325,94.40534820000175,16:02:51
90.71,94.04,127.05,121.95,108.4375,94.92206789999909,16:02:52
91.12,94.38,127.42,122.25,108.7925,95.44402749999426,16:02:52
91.2,94.6,127.66,122.4,108.965,95.97415460000047,16:02:53
91.09,94.46,127.54,122.21,108.825,96.48001569999906,16:02:53
91.25,94.56,127.66,122.27,108.935,96.99227309999696,16:02:54
91.29,94.72,127.83,122.33,109.04249999999999,97.52799570000207,16:02:54
91.38,94.81,127.95,122.39,109.1325,98.05602340000041,16:02:55
91.78,95.25,128.3,122.68,109.50250000000001,98.58609369999613,16:02:55
