0	42.54
1	42.54
2	42.6
3	42.53
4	42.59
5	42.56
6	42.54
7	42.51
8	42.52
9	42.52
10	42.55
11	42.53
12	42.43
13	42.44
14	42.44
15	42.4
16	42.37
17	42.38
18	42.39
19	42.31
20	42.37
21	42.37
22	42.31
23	42.25
24	42.25
25	42.25
26	42.29
27	42.3
28	42.15
29	42.17
30	42.2
31	42.3
32	42.23
33	42.18
34	42.17
35	42.23
36	42.14
37	42.17
38	42.08
39	42.05
40	42.1
41	42.04
42	42.03
43	42.0
44	42.0
45	42.01
46	42.04
47	42.01
48	42.01
49	41.95
50	41.99
51	41.94
52	41.93
53	41.9
54	41.81
55	41.85
56	41.91
57	41.89
58	41.96
59	41.84
60	41.79
61	41.78
62	41.88
63	41.72
64	41.78
65	41.82
66	41.89
67	41.82
68	41.73
69	41.67
70	41.75
71	41.74
72	41.63
73	41.65
74	41.74
75	41.66
76	41.64
77	41.75
78	41.6
79	41.61
80	41.65
81	41.59
82	41.67
83	41.49
84	41.54
85	41.57
86	41.51
87	41.49
88	41.48
89	41.51
90	41.53
91	41.53
92	41.52
93	41.44
94	41.57
95	41.55
96	41.35
97	41.59
98	41.46
99	41.45
100	41.34
101	41.39
102	41.47
103	41.36
104	41.31
105	41.39
106	41.26
107	41.35
108	41.27
109	41.2
110	41.18
111	41.27
112	41.3
113	41.4
114	41.28
115	41.19
116	41.13
117	41.27
118	41.2
119	41.11
120	41.13
121	41.2
122	41.12
123	41.05
124	41.18
