0	41.46
1	41.45
2	41.52
3	41.42
4	41.49
5	41.45
6	41.44
7	41.41
8	41.41
9	41.4
10	41.44
11	41.43
12	41.33
13	41.33
14	41.33
15	41.28
16	41.26
17	41.26
18	41.28
19	41.19
20	41.26
21	41.25
22	41.19
23	41.14
24	41.13
25	41.13
26	41.15
27	41.18
28	41.01
29	41.04
30	41.09
31	41.16
32	41.1
33	41.05
34	41.03
35	41.08
36	41.01
37	41.03
38	40.94
39	40.93
40	40.96
41	40.91
42	40.88
43	40.84
44	40.86
45	40.86
46	40.9
47	40.85
48	40.86
49	40.8
50	40.84
51	40.78
52	40.78
53	40.72
54	40.66
55	40.7
56	40.74
57	40.74
58	40.79
59	40.67
60	40.57
61	40.6
62	40.71
63	40.56
64	40.6
65	40.61
66	40.7
67	40.65
68	40.55
69	40.47
70	40.56
71	40.55
72	40.43
73	40.45
74	40.55
75	40.47
76	40.45
77	40.56
78	40.41
79	40.44
80	40.45
81	40.39
82	40.47
83	40.31
84	40.34
85	40.39
86	40.32
87	40.3
88	40.29
89	40.33
90	40.34
91	40.33
92	40.32
93	40.25
94	40.37
95	40.35
96	40.22
97	40.41
98	40.25
99	40.28
100	40.15
101	40.18
102	40.27
103	40.18
104	40.11
105	40.19
106	40.05
107	40.14
108	40.1
109	40.0
110	39.98
111	40.06
112	40.1
113	40.18
114	40.08
115	39.99
116	39.91
117	40.07
118	39.98
119	39.9
120	39.92
121	39.99
122	39.89
123	39.85
124	39.97
