0	24.47
1	24.48
2	24.87
3	25.57
4	26.86
5	28.23
6	29.77
7	31.21
8	32.99
9	34.71
10	36.59
11	38.32
12	39.97
13	41.79
14	43.48
15	45.09
16	46.67
17	48.24
18	49.78
19	51.17
20	52.64
21	53.98
22	55.19
23	56.34
24	57.47
25	58.6
26	59.66
27	61.01
28	61.89
29	62.82
30	63.8
31	64.8
32	65.56
33	66.27
34	66.96
35	67.71
36	68.07
37	68.76
38	69.26
39	69.79
40	70.49
41	70.79
42	71.32
43	71.71
44	72.15
45	72.47
46	72.9
47	73.21
48	73.55
49	73.88
50	74.25
51	74.48
52	74.75
53	75.07
54	75.27
55	75.59
56	75.88
57	76.15
58	76.44
59	76.6
60	76.73
61	76.97
62	77.29
63	77.38
64	77.61
65	77.82
66	78.09
67	78.18
68	78.25
69	78.35
70	78.55
71	78.66
72	78.67
73	78.83
74	79.05
75	78.99
76	78.99
77	78.8
78	78.27
79	77.9
80	77.6
81	77.38
82	77.39
83	77.26
84	77.26
85	77.27
86	77.2
87	77.24
88	77.35
89	77.53
90	77.77
91	77.89
92	78.03
93	78.09
94	78.3
95	78.19
96	77.83
97	77.83
98	77.59
99	77.57
100	77.49
101	77.62
102	77.77
103	77.72
104	77.75
105	77.93
106	77.91
107	78.14
108	78.21
109	78.3
110	78.43
111	78.63
112	78.8
113	79.03
114	78.94
115	78.94
116	78.91
117	79.0
118	78.97
119	78.85
120	78.91
121	79.02
122	78.98
123	78.94
124	79.08
