0	24.26
1	24.29
2	24.35
3	24.29
4	24.37
5	24.35
6	24.34
7	24.34
8	24.35
9	24.35
10	24.41
11	24.42
12	24.34
13	24.4
14	24.39
15	24.35
16	24.34
17	24.36
18	24.41
19	24.33
20	24.41
21	24.42
22	24.4
23	24.34
24	24.37
25	24.4
26	24.45
27	24.47
28	24.35
29	24.4
30	24.47
31	24.56
32	24.52
33	24.47
34	24.51
35	24.58
36	24.52
37	24.55
38	24.48
39	24.49
40	24.55
41	24.52
42	24.52
43	24.51
44	24.55
45	24.54
46	24.61
47	24.6
48	24.59
49	24.57
50	24.62
51	24.57
52	24.6
53	24.58
54	24.51
55	24.57
56	24.63
57	24.64
58	24.71
59	24.62
60	24.56
61	24.59
62	24.69
63	24.6
64	24.64
65	24.71
66	24.76
67	24.74
68	24.65
69	24.63
70	24.7
71	24.7
72	24.62
73	24.63
74	24.73
75	24.67
76	24.67
77	24.78
78	24.66
79	24.69
80	24.72
81	24.68
82	24.77
83	24.62
84	24.67
85	24.71
86	24.66
87	24.66
88	24.67
89	24.72
90	24.76
91	24.78
92	24.77
93	24.69
94	24.86
95	24.84
96	24.74
97	24.92
98	24.79
99	24.82
100	24.72
101	24.78
102	24.87
103	24.79
104	24.76
105	24.86
106	24.74
107	24.84
108	24.76
109	24.72
110	24.73
111	24.81
112	24.85
113	24.96
114	24.8
115	24.77
116	24.75
117	24.87
118	24.84
119	24.72
120	24.77
121	24.83
122	24.75
123	24.7
124	24.86
