0	41.33
10	46.35
11	51.77
21	56.43
22	60.8
32	64.62
33	68.01
43	71.61
44	74.48
54	77.29
55	79.82
65	82.43
66	84.75
76	86.99
77	89.14
87	91.11
88	92.96
98	94.8
99	96.42
109	98.08
110	99.58
120	101.16
121	102.54
131	103.83
132	105.02
142	106.15
143	107.39
153	108.45
154	109.59
164	110.49
165	111.51
175	112.3
176	113.16
186	114.07
187	114.84
197	115.69
198	116.42
208	117.23
209	117.8
219	118.56
220	119.21
230	119.7
231	120.41
241	121.01
242	121.52
252	122.19
253	122.69
263	123.2
264	123.76
274	124.14
275	124.58
285	125.04
286	125.57
296	125.89
297	126.45
307	126.77
308	127.26
318	127.62
319	128.04
329	128.43
330	128.79
340	129.09
341	129.45
351	129.88
352	130.12
362	130.54
363	130.8
373	131.06
374	131.43
384	131.66
385	132.06
395	132.33
396	132.71
406	133.0
407	133.21
417	133.51
418	133.85
428	134.14
429	134.2
439	134.61
440	134.85
450	135.0
451	135.35
461	135.42
462	135.77
472	135.99
473	136.23
483	136.45
484	136.74
494	136.85
495	137.1
505	137.3
506	137.68
516	137.81
517	137.99
527	138.2
528	138.49
538	138.66
539	138.87
549	139.04
550	139.17
560	139.47
561	139.68
571	139.87
572	139.9
582	140.21
583	140.4
593	140.65
594	140.72
604	140.94
605	141.15
615	141.36
616	141.56
626	141.68
627	141.94
637	141.9
638	142.23
648	142.26
649	142.51
659	142.58
660	142.81
670	142.96
671	143.12
681	143.37
682	143.44
692	143.6
693	143.74
703	143.91
704	143.98
714	144.16
715	144.29
725	144.37
726	144.7
736	144.69
737	144.85
747	145.03
748	145.09
758	145.35
759	145.37
769	145.55
770	145.67
780	145.88
781	145.97
791	146.1
792	146.13
802	146.33
803	146.61
813	146.49
814	146.68
824	146.85
825	146.98
835	147.04
836	147.15
846	147.27
847	147.27
857	147.45
858	147.59
868	147.65
869	147.76
879	147.92
880	148.03
890	148.16
891	148.3
901	148.34
902	148.53
912	148.61
913	148.64
923	148.68
924	148.93
934	149.0
935	149.05
945	149.21
946	149.24
956	149.57
957	149.56
967	149.43
968	149.71
978	149.8
979	149.89
989	149.96
990	150.05
1000	150.13
1001	150.26
1011	150.37
1012	150.54
1022	150.62
1023	150.65
1033	150.75
1034	150.87
1044	150.85
1045	151.02
1055	151.07
1056	151.2
1066	151.2
1067	151.34
1077	151.39
1078	151.54
1088	151.57
1089	151.7
1099	151.78
1100	151.91
1110	151.92
1111	151.96
1121	152.08
1122	152.03
1132	152.24
1133	152.21
1143	152.37
1144	152.43
1154	152.5
1155	152.54
1165	152.53
1166	152.6
1176	152.75
1177	152.72
1187	152.84
1188	153.03
1198	152.97
1199	153.14
1209	153.01
1210	153.15
1220	153.17
1221	153.32
1231	153.26
1232	153.27
1242	153.5
1243	153.53
1253	153.53
1254	153.61
1264	153.68
1265	153.66
1275	153.8
1276	153.91
1286	153.94
1287	153.94
1297	154.08
1298	154.1
1308	154.06
1309	154.24
1319	154.28
1320	154.38
1330	154.4
1331	154.48
1341	154.44
1342	154.59
1352	154.65
1353	154.73
1363	154.74
1364	154.86
1374	154.8
1375	154.88
1385	155.02
1386	155.04
1396	155.03
1397	155.07
1407	155.22
1408	155.24
1418	155.25
1419	155.38
1429	155.46
1430	155.48
1440	155.43
1441	155.5
1451	155.57
1452	155.63
1462	155.66
1463	155.83
1473	155.82
1474	155.74
1484	155.76
1485	155.85
1495	155.93
1496	155.9
1506	156.04
1507	156.01
1517	155.95
1518	156.1
1528	156.21
1529	156.32
1539	156.23
1540	156.37
1550	156.35
1551	156.36
1561	156.41
1562	156.44
1572	156.41
1573	156.54
1583	156.61
1584	156.61
1594	156.66
1595	156.69
1605	156.73
1606	156.75
1616	156.82
1617	156.88
1627	156.95
1628	156.91
1638	156.95
1639	157.06
1649	156.96
1650	157.12
1660	157.11
1661	157.18
1671	157.13
1672	157.14
1682	157.32
1683	157.28
1693	157.37
1694	157.37
1704	157.42
1705	157.48
1715	157.55
1716	157.49
1726	157.46
1727	157.64
1737	157.7
1738	157.69
1748	157.72
1749	157.78
1759	157.85
1760	157.82
1770	157.93
1771	157.9
1781	157.93
1782	157.99
1792	157.96
1793	157.95
1803	158.05
1804	158.0
1814	157.99
1815	158.16
1825	158.16
1826	158.07
1836	158.18
1837	158.11
1847	158.24
1848	158.19
1858	158.28
1859	158.25
1869	158.29
1870	158.35
1880	158.23
1881	158.4
1891	158.48
1892	158.34
1902	158.52
1903	158.42
1913	158.54
1914	158.53
1924	158.74
1925	158.6
1935	158.53
1936	158.55
1946	158.65
1947	158.57
1957	158.79
1958	158.7
1968	158.71
1969	158.84
1979	158.75
1980	158.86
1990	158.86
1991	158.91
2001	158.99
2002	159.01
2012	158.93
2013	158.93
2023	158.97
2024	159.07
2034	159.17
2035	158.99
2045	159.08
2046	159.09
2056	159.14
2057	159.06
2067	159.13
2068	159.32
2078	159.22
2079	158.93
2089	159.17
2090	159.21
2100	159.2
2101	159.26
2111	159.28
2112	159.33
2122	159.23
2123	159.32
2133	159.33
2134	159.35
2144	159.28
2145	159.33
2155	159.32
2156	159.42
2166	159.37
2167	159.43
2177	159.5
2178	159.48
2188	159.44
2189	159.59
2199	159.57
2200	159.59
2210	159.56
2211	159.62
2221	159.64
2222	159.61
2232	159.68
2233	159.62
2243	159.76
2244	159.74
2254	159.73
2255	159.77
2265	159.72
2266	159.77
2276	159.78
2277	159.77
2287	159.74
2288	159.84
2298	159.88
2299	159.82
2309	159.93
2310	159.91
2320	159.93
2321	159.78
2331	159.94
2332	159.95
2342	159.86
2343	159.96
2353	159.92
2354	159.99
2364	160.01
2365	159.91
2375	160.04
2376	160.07
2386	160.11
2387	160.19
2397	160.09
2398	160.06
2408	160.12
2409	160.16
2419	160.12
2420	160.13
2430	160.11
2431	160.12
2441	160.18
2442	160.2
